sitename,site_id,building_name,building_id,nla,building_address,post_code,sector,num_lifts,year_built,num_rooms,num_beds
Country Road Group FRC,95,MI DJ Elizabeth St,21745,0,David Jones Elizabeth St- 86 Castlereagh St- Sydney NSW,2000,retail,,,,
Country Road Group FRC,95,MI DJ Garden City Qld,21746,0,Westfield Garden City- cnr Logan Rd & Kessels Rd- Upper Mt Gravatt QLD,4122,retail,,,,
Country Road Group FRC,95,MI DJ Garden City WA,21747,0,Garden City Shopping Centre- 125 Riseley St- Booragoon WA,6154,retail,,,,
Country Road Group FRC,95,MI DJ Hay St,21748,0,David Jones Hay St Mall- 622 Hay St- Perth- 6000 WA,6000,retail,,,,
Country Road Group FRC,95,MI DJ Highpoint,21749,0,Highpoint Shopping Centre- 200 Rosamond Rd- Marbyrnong VIC,3032,retail,,,,
Country Road Group FRC,95,MI DJ Hornsby,21750,0,Westfiel Hornsby- 236 Pacific Hwy- Hornsby NSW,2077,retail,,,,
Country Road Group FRC,95,MI DJ Indooroopilly,22701,68,David Jones- 318-322 Moggill Rd- Indooroopilly- QLD,4068,retail,,,,
Country Road Group FRC,95,MI DJ Karrinyup,21751,0,Karrinyup Shopping Centre- 200 Karrinyup Rd- Karrinyup WA,6018,retail,,,,
Country Road Group FRC,95,MI DJ Kotara,21752,0,Westfield Kotara- Cnr Northcott Drive & Park Ave- Kotara NSW,2289,retail,,,,
Country Road Group FRC,95,MI DJ Macarthur Square,21753,0,Macarthur Square Shopping Centre- Cnr Kellicar Rd- Macarthur NSW,2560,retail,,,,
Country Road Group FRC,95,MI DJ Macquarie,21754,0,Macquarie Shopping Centre- Cnr Waterloo & Herring Rds- North Ryde NSW,2113,retail,,,,
Country Road Group FRC,95,MI DJ Malvern,21755,0,Malvern Central- 110-120 Wattletree Rd- Malvern VIC,3144,retail,,,,
Country Road Group FRC,95,MI DJ Marion,21756,0,Westfield Marion- 297 Diagonal Rd- Oaklands Park SA,5046,retail,,,,
Country Road Group FRC,95,MI DJ Miranda,21757,0,Westfield Miranda- 600-634 The Kingsway- Miranda NSW,2228,retail,,,,
Country Road Group FRC,95,MI DJ Pacific Fair,22702,36,David Jones Pacific Fair Shopping Centre- 3-32 Hooker Blvd- Broadbeach- Gold Coast QLD,4218,retail,,,,
Country Road Group FRC,95,MI DJ Parramatta,21758,0,Westfield Parramatta- 159-175 Church Street Parramatta NSW,2150,retail,,,,
Country Road Group FRC,95,MI DJ Queens Plaza,21759,0,David Jones Queens Plaza- 149 Adelaide St- Brisbane QLD,4000,retail,,,,
Country Road Group FRC,95,MI DJ Robina,21760,0,David Jones Robina- Robina Town Centre Dr- Robina QLD,4230,retail,,,,
Country Road Group FRC,95,MI DJ Southland,21761,0,Westfield Southland- 1239 Nepean Highway- Cheltenham VIC,3192,retail,,,,
Country Road Group FRC,95,MI DJ The Glen,21762,49,David Jones Glen Waverley- Cnr Snedden Dr & High St- Glen Waverley VIC,3150,retail,,,,
Country Road Group FRC,95,MI DJ Toowong Village,21763,0,Toowong Village- Cnr Benson Rd & Sherwood Rd- Toowong QLD,4066,retail,,,,
Country Road Group FRC,95,MI DJ Tuggerah,21764,0,Westfield Tuggerah- 50 Wyong Rd- Tuggerah NSW,2259,retail,,,,
Country Road Group FRC,95,MI DJ Warringah Mall,21765,0,Westfield Warringah Mall- Cnr Pittwater Rd & Cross St- Brookvale NSW\,2100,retail,,,,
Country Road Group FRC,95,MI DJ Westlakes,21766,0,Westfield West Lakes- 111 West Lakes Blvd- West Lakes SA,5021,retail,,,,
Country Road Group FRC,95,MI DJ Woden,21767,0,Woden Valley Plaza- Bradley St- Phillip- 2606 ACT,2606,retail,,,,
Country Road Group FRC,95,MI DJ Wollongong,21768,0,David Jones Wollongong- 169 Crown St - Wollongong NSW,2500,retail,,,,
Country Road Group FRC,95,MI Doncaster,21769,124,Shop 1011- Doncaster Shopping Centre- 619 Doncaster Rd- Doncaster VIC,3108,retail,,,,
Country Road Group FRC,95,MI Eastland,21770,94,Tenancy 2107- 171-175 Maroondah Hwy- Ringwood VIC,3134,retail,,,,
Country Road Group FRC,95,MI Emporium,21771,137,Shop 2-014- Emporium Melbourne- 269 - 321 Lonsdale St- Melbourne VIC,3000,retail,,,,
Country Road Group FRC,95,MI Geelong,21773,63,Shop 78- Malop Street- Geelong VIC,3220,retail,,,,
Country Road Group FRC,95,MI Harbourtown,21774,60,Shop B16- 29b/840 Wellington Street- West Perth WA,6005,retail,,,,
Country Road Group FRC,95,MI Harbourtown Adelaide,21775,89,Store no. T1C- 727 Tapleys Hill Rd- West Beach SA,5024,retail,,,,
Country Road Group FRC,95,MI Harbourtown Brisbane,21776,90,Shop C001 Harbour Town S/C- Cnr Gold Coast Hwy & Oxley Drive- Biggera Waters QLD,4216,retail,,,,
Country Road Group FRC,95,MI Highpoint,21777,130,Shop 3508- L3 Highpoint Shopping Centre- 200 Rosamund Rd- Maribyrnong VIC,3032,retail,,,,
Country Road Group FRC,95,MI Hobart,21778,54,Shop 07- Cat and Fiddle Arcade- 51 Murray Street- Hobart TAS,7000,retail,,,,
Country Road Group FRC,95,MI Hyde Park,21779,130,Shop 13- Metro Shopping Centre- 254-266 Unley Rd- Hyde Park SA,5061,retail,,,,
Country Road Group FRC,95,MI Indooroopilly,21780,111,Shop 2143- Indooroopilly Shopping Centre- 322 Moggill Road- Indooroopilly QLD,4068,retail,,,,
Country Road Group FRC,95,MI Karrinyup,21781,97,Shop H108- Karrinyup Shopping Centre- 100 Karrinyup Rd- Karrinyup WA,6018,retail,,,,
Country Road Group FRC,95,MI Kotara,21782,72,Shop 2103- Westfield Shopping Centre- 89 Park Ave- Kotara NSW,2289,retail,,,,
Country Road Group FRC,95,MI Liverpool,22703,90,Tenancy 44- 5 Viscount Place- Liverpool NSW,2170,retail,,,,
Country Road Group FRC,95,MI Lygon St,21783,63,376 Lygon St- Shop D&E Lygon Court- Carlton VIC,3053,retail,,,,
